"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion","domain","phylum","class","order","family","genus","species","best_hit_genus","genus_counts","best_hit_species","species_counts","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score"
435590,"Phocaeicola vulgatus",237054,0.237122054029506,230111.3,0.230177317372725,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola vulgatus","Phocaeicola",32,"Phocaeicola vulgatus",19,2,0,0,0,0
537011,"Segatella copri",236830,0.236897989723051,236829,0.236896941360894,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri","Bacteroides",1,"Bacteroides thetaiotaomicron",1,1,0,0,0,0
820,"Bacteroides uniformis",165345,0.165392467638212,169160.9,0.169209500321049,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis","Bacteroides",26,"Bacteroides uniformis",9,1,0,0,0,0
853,"Faecalibacterium prausnitzii",156234,0.156278852030533,156125.2,0.156170057254658,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii","Faecalibacterium",18,"Faecalibacterium prausnitzii",1,1,0,0,0,0
40518,"Ruminococcus bromii",51362,0.0513767451258511,51368.3,0.0513830550065343,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus bromii","Legionella",1,"Legionella pneumophila",1,1,0,0,0,0
39491,"Agathobacter rectalis",44462,0.0444747642573419,44564.1,0.0445769268279081,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis","Agathobacter",35,"Bacteriophage sp.",1,1,0,0,0,0
357276,"Phocaeicola dorei",28095,0.0281030655798214,31095.7,0.0311046052160438,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei","Phocaeicola",33,"Phocaeicola dorei",28,1,0,0,0,0
411903,"Collinsella aerofaciens",27396,0.0274038649092289,27396.3,0.0274041872328114,"0","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Collinsella",3,"Bacteriophage sp.",1,1,0,0,0,0
445970,"Alistipes putredinis",26557,0.0265646240471015,26684.2,0.0266918359009074,"0","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis","Alistipes",2,"bacterium",1,1,0,0,0,0
367928,"Bifidobacterium adolescentis",25495,0.0255023191656005,25495,0.0255023191652533,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis","Bifidobacterium",17,"Bifidobacterium adolescentis",1,1,0,0,0,0
371601,"Bacteroides xylanisolvens",261,0.000261074928504481,206.3,0.000206386331261465,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens","Bacteroides",2,"Phocaeicola dorei",6,1,0,0,0,0
2447885,"Bacteroides faecalis",208,0.000208059713137671,234.8,0.00023483328287757,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecalis","Phocaeicola",1,"Phocaeicola dorei",1,1,0,0,0,0
2949651,"Parabacteroides sp. TA-V-105",87,8.70249761681603e-05,92.8,9.2875666331494e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides sp. TA-V-105","Bacteroides",3,"Phocaeicola dorei",11,2,0,0,0,0
449673,"Bacteroides stercoris",67,6.70192345203073e-05,77.8,7.7859059671249e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris","Bacteroides",4,"Bacteroides fragilis",1,1,0,0,0,0
762982,"Paraprevotella xylaniphila",47,4.70134928724544e-05,45.1,4.50967146527333e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella xylaniphila","Phocaeicola",1,"Phocaeicola dorei",1,1,0,0,0,0
2838470,"Candidatus Bacteroides intestinigallinarum",42,4.20120574604912e-05,41.6,4.15627182195738e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Candidatus Bacteroides intestinigallinarum","Bacteroides",1,"Bacteroides fragilis",1,1,0,0,0,0
471870,"Bacteroides intestinalis",25,2.50071770598162e-05,29.7,2.97031373206925e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides intestinalis","Bacteroides",3,"Phocaeicola dorei",17,1,0,0,0,0
0,"unknown genome; accession ID isNZ_CP182814.1",23,2.30066028950309e-05,22,2.19614355461447e-05,"0","0","0","0","0","0","0","Bacteroides",1,"Phocaeicola dorei",21,2,0,0,0,0
2763064,"Roseburia zhanii",17,1.7004880400675e-05,16.2,1.62440108859825e-05,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia zhanii","Roseburia",1,"Agathobacter rectalis",1,1,0,0,0,0
2989541,"Bacteroides rhinocerotis",17,1.7004880400675e-05,16.1,1.61329796695072e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides rhinocerotis","Bacteroides",1,"Phocaeicola dorei",14,1,0,0,0,0
484018,"Phocaeicola plebeius",11,1.10031579063191e-05,11.3,1.13088112277697e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola plebeius","Phocaeicola",1,"Phocaeicola dorei",3,1,0,0,0,0
823,"Parabacteroides distasonis",10,1.00028708239265e-05,11.2,1.12332716060391e-05,"0","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis","Phocaeicola",9,"Phocaeicola dorei",9,1,0,0,0,0
1347393,"Bacteroides neonati",8,8.00229665914117e-06,8.7,8.66517239997455e-06,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides neonati","Bacteroides",1,"Phocaeicola dorei",7,2,0,0,0,0
411483,"Faecalibacterium duncaniae",6,6.00172249435588e-06,4.4,4.38567573916966e-06,"0","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium duncaniae","Faecalibacterium",1,"Faecalibacterium prausnitzii",2,1,0,0,0,0
547043,"Bifidobacterium pseudocatenulatum",5,5.00143541196323e-06,5,5.00143575377342e-06,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium pseudocatenulatum","Bifidobacterium",4,"Bifidobacterium adolescentis",1,1,0,0,0,0
470146,"Coprococcus comes",5,5.00143541196323e-06,4.5,4.53729505911495e-06,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus","Coprococcus comes","Dorea",1,"Dorea longicatena",1,2,0,0,0,0
291644,"Bacteroides salyersiae",4,4.00114832957059e-06,6.8,6.8100451238855e-06,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides salyersiae","Bacteroides",1,"Bacteroides fragilis",1,1,0,0,0,0
1472417,"Butyricimonas paravirosa",4,4.00114832957059e-06,4.4,4.4116615505379e-06,"0","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas paravirosa","Phocaeicola",4,"Phocaeicola dorei",4,1,0,0,0,0
3133152,"Blautia intestinihominis",4,4.00114832957059e-06,4.1,4.06506031301463e-06,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia intestinihominis","Dorea",1,"Agathobacter rectalis",1,2,0,0,0,0
1776379,"Leyella lascolaii",4,4.00114832957059e-06,6.2,6.19877990629103e-06,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella lascolaii","Phocaeicola",4,"Phocaeicola dorei",4,1,0,0,0,0
39496,"Eubacterium ventriosum",3,3.00086124717794e-06,3.1,3.06160470751884e-06,"0","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium ventriosum","Roseburia",1,"Roseburia intestinalis",1,1,0,0,0,0
762210,"Bifidobacterium saguini",3,3.00086124717794e-06,2.5,2.50071771024532e-06,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium saguini","Bifidobacterium",3,"Bifidobacterium longum",2,1,0,0,0,0
2786956,"Phocaeicola faecalis",3,3.00086124717794e-06,4,3.97151405205677e-06,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola faecalis","Phocaeicola",3,"Phocaeicola dorei",3,1,0,0,0,0
1150298,"Fusicatenibacter saccharivorans",3,3.00086124717794e-06,4.4,4.44583140568908e-06,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans","Blautia",1,"uncultured bacterium",1,1,0,0,0,0
742727,"Bacteroides oleiciplenus",2,2.00057416478529e-06,2.4,2.35458473164058e-06,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides oleiciplenus","Phocaeicola",2,"Phocaeicola dorei",2,1,0,0,0,0
1236512,"Bacteroides rodentium",2,2.00057416478529e-06,3.3,3.30525845920354e-06,"0","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides rodentium","Bacteroides",1,"Phocaeicola dorei",1,1,0,0,0,0
1150461,"Bifidobacterium scardovii",2,2.00057416478529e-06,2.5,2.50071770732095e-06,"0","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium scardovii","Bifidobacterium",2,"Bifidobacterium longum",1,1,0,0,0,0
2652274,"Eisenbergiella porci",2,2.00057416478529e-06,2,2.00057416831579e-06,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Eisenbergiella","Eisenbergiella porci","Streptococcus",1,"Streptococcus agalactiae",1,1,0,0,0,0
536633,"Blautia glucerasea",2,2.00057416478529e-06,2.2,2.23281571630874e-06,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia glucerasea","Faecalibacterium",1,"Faecalibacterium prausnitzii",1,1,0,0,0,0
2763038,"Clostridium segne",2,2.00057416478529e-06,2.1,2.05121324757444e-06,"0","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium segne","Faecalibacterium",2,"Faecalibacterium prausnitzii",2,1,0,0,0,0
116085,"Coprococcus catus",2,2.00057416478529e-06,2.3,2.31274843775504e-06,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus","Coprococcus catus","Enterococcus",2,"Enterococcus cecorum",2,2,0,0,0,0
1002367,"Leyella stercorea",1,1.00028708239265e-06,1.5,1.45957462087623e-06,"0","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Leyella","Leyella stercorea","Phocaeicola",1,"Phocaeicola dorei",1,1,0,0,0,0
2881264,"Blautia fusiformis",1,1.00028708239265e-06,1.8,1.77319113375223e-06,"0","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia fusiformis","Dorea",1,"Dorea longicatena",1,2,0,0,0,0
