"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
537011,"Segatella copri",5026803,0.573642911038614,5026466,0.573604456278089
435590,"Phocaeicola vulgatus",1380830,0.157575966444169,1360331,0.155236682355494
411479,"Bacteroides uniformis",855641,0.0976430534564395,875766.9,0.0999397590861132
515619,"Agathobacter rectalis",505742,0.0577136826556542,504022.5,0.0575174638567319
411903,"Collinsella aerofaciens",303075,0.034585963536472,303075.4,0.0345860142138671
445970,"Alistipes putredinis",296857,0.0338763849791189,296348.5,0.0338183608586408
367928,"Bifidobacterium adolescentis",282491,0.0322369823488625,282392.5,0.0322257395041228
411483,"Faecalibacterium duncaniae",63982,0.00730142413260925,65527.9,0.00747783238774016
763034,"Bacteroides fluxus",8012,0.000914304181652111,7988.2,0.000911582877909465
745368,"Gemmiger formicilis",4246,0.000484540134210542,4255.5,0.000485625096973983
322095,"Porphyromonas somerae",3669,0.000418694713240339,3916.4,0.000446930689630446
999419,"Parabacteroides johnsonii",2655,0.000302980229940883,2638.4,0.000301084001210801
39482,"Faecalicatena contorta",2052,0.00023416777093736,2090.2,0.000238528848879687
226186,"Bacteroides thetaiotaomicron",1784,0.000203584455824684,1795.2,0.000204867931970716
411461,"Dorea formicigenerans",1678,0.000191488069996535,1674.6,0.000191103808415406
1121323,"Anaerotignum lactatifermentans",1570,0.000179163450473516,1188.4,0.000135615744971216
1122155,"Lactonifactor longoviformis",1440,0.00016432826030692,1941.4,0.000221544272297352
622312,"Roseburia inulinivorans",1330,0.00015177540708903,1344.4,0.000153423529829335
40520,"Blautia obeum",1277,0.000145727214174956,1272.6,0.000145230074955192
1122981,"Prevotella corporis",1187,0.000135456697905773,1051.3,0.000119968682230785
1410674,"Sharpea azabuensis",1073,0.000122447377298142,877,0.000100079133920963
1650663,"Allofournierella massiliensis",988,0.000112747445266136,961.7,0.000109748456988176
NA,"unknown genome; accession ID isNZ_EQ973339.1",978,0.000111606276791783,978,0.00011160626955013
445972,"Anaerotruncus colihominis",741,8.45605839496024e-05,697.5,7.95936213902904e-05
246787,"Bacteroides cellulosilyticus",686,7.82841573406575e-05,686,7.82866636244101e-05
537007,"Blautia hansenii",648,7.39477171381138e-05,539.1,6.15166187851217e-05
36847,"Anaerotignum neopropionicum",544,6.20795650048363e-05,691.7,7.89348078820484e-05
547042,"Phocaeicola coprophilus",497,5.67160731753743e-05,492.6,5.6210437142782e-05
411474,"Coprococcus eutactus",490,5.59172552433268e-05,490.3,5.59554931400529e-05
1002367,"Leyella stercorea",451,5.14666981933477e-05,471.9,5.38559684548154e-05
585394,"Roseburia hominis",446,5.08961139561709e-05,393,4.48456466216778e-05
295405,"Bacteroides fragilis",437,4.98690623292527e-05,427.5,4.87836911934655e-05
796942,"Stomatobaculum longum",411,4.69020242959333e-05,411.5,4.69635767598456e-05
1211819,"Holdemania massiliensis",384,4.38208694151785e-05,433.7,4.94953335502565e-05
1871018,"Angelakisella massiliensis",338,3.85714944331519e-05,260.9,2.97785435738861e-05
435591,"Parabacteroides distasonis",334,3.81150270434105e-05,361.1,4.12077476278546e-05
NA,"unknown genome; accession ID isNZ_DS480350.1",326,3.72020922639276e-05,326.9,3.73047647014955e-05
1121094,"Phocaeicola barnesiae",325,3.70879754164923e-05,355.7,4.05927895911528e-05
868129,"Prevotella bivia",310,3.53762227049618e-05,355.7,4.05934544149555e-05
1121101,"Bacteroides salyersiae",303,3.45774047729143e-05,303,3.45761231315849e-05
515620,"Lachnospira eligens",300,3.42350542306082e-05,214.7,2.44978496669111e-05
3158780,"Ruminococcus sp. YE282",295,3.36644699934314e-05,295,3.36625658699472e-05
NA,"unknown genome; accession ID isNZ_JNKJ01000018.1",272,3.10397825024181e-05,189.7,2.16480770502448e-05
717959,"Alistipes shahii",266,3.0355081417806e-05,1172.8,0.000133834828779144
1236513,"Bacteroides faecichinchillae",265,3.02409645703706e-05,265,3.0246453218292e-05
1150298,"Fusicatenibacter saccharivorans",249,2.84150950114048e-05,245.4,2.80054775364628e-05
709991,"Odoribacter splanchnicus",227,2.59045243678269e-05,215.9,2.46352394388621e-05
927665,"Parabacteroides goldsteinii",227,2.59045243678269e-05,207.5,2.36842181070553e-05
1550024,"Ruthenibacterium lactatiformans",224,2.55621738255208e-05,224.1,2.55766861326902e-05
476272,"Blautia hydrogenotrophica",207,2.36221874191197e-05,263.3,3.00464517503196e-05
536231,"Roseburia intestinalis",192,2.19104347075893e-05,357.8,4.0830675623783e-05
1650661,"Clostridium phoceensis",191,2.17963178601539e-05,244.2,2.78692442824175e-05
1123313,"Faecalicoccus pleomorphus",187,2.13398504704125e-05,279.1,3.18489531744331e-05
NA,"unknown genome; accession ID isNZ_CP022054.2",182,2.07692662332357e-05,141.2,1.611620109909e-05
