name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Morganella	581	genus	0	1	0	0.0
Morganella morganii	582	species	3853791	2	0	5.17822e-41
Proteus mirabilis	584	species	5337360	8	0	7.2037e-34
Proteus vulgaris	585	species	3794983	7	0	1.48203e-44
Providencia	586	genus	0	1	0	0.0
Providencia stuartii	588	species	6521015	5	2	2.12398e-40
Serratia liquefaciens	614	species	7946985	1	1	0.0
Serratia marcescens	615	species	8465231	14	2	0.0
Shigella boydii	621	species	4698475	382	7	5.81586e-05
Shigella dysenteriae	622	species	4560911	484	20	0.000736299
Shigella flexneri	623	species	4763519	380	4	0.00017169
Shigella sonnei	624	species	6798914	395	1	3.13431e-14
Xenorhabdus nematophila	628	species	4586662	1	1	0.0
Yersinia enterocolitica	630	species	14308813	6	6	0.0
Yersinia intermedia	631	species	4859749	1	1	0.0
Yersinia pestis	632	species	7124135	3	0	1.4622e-45
Yersinia pseudotuberculosis	633	species	9565781	5	1	9.91854e-48
Edwardsiella	635	genus	0	1	0	0.0
Edwardsiella tarda	636	species	3717889	3	1	0.0
Aeromonas	642	genus	0	1	0	0.0
Aeromonas hydrophila	644	species	7739252	15	5	4.102e-35
Aeromonas salmonicida	645	species	5040536	2	0	5.05032e-44
Aeromonas media	651	species	4788430	2	0	0.0
Aeromonas schubertii	652	species	4400034	3	1	0.0
Aeromonas veronii	654	species	7214925	12	1	1.28688e-31
Vibrio	662	genus	0	1	0	0.0
Vibrio alginolyticus	663	species	8138835	2	1	0.0
Vibrio cholerae	666	species	6170861	9	1	8.53451e-36
Aliivibrio fischeri	668	species	4273718	3	3	0.0
Vibrio parahaemolyticus	670	species	10344823	4	3	0.0
Vibrio vulnificus	672	species	10215744	2	1	0.0
Vibrio mimicus	674	species	8922704	4	3	0.0
Vibrio fluvialis	676	species	4827724	2	2	0.0
Vibrio natriegens	691	species	10692018	1	1	0.0
Plesiomonas shigelloides	703	species	3405979	1	1	0.0
Pasteurellaceae	712	family	0	1	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	4378647	3	2	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	1	1	0.0
Actinobacillus suis	716	species	2501598	1	1	0.0
Actinobacillus equuli	718	species	2431533	1	1	0.0
Haemophilus influenzae	727	species	2672708	5	3	0.0
Haemophilus parainfluenzae	729	species	2086875	2	2	0.0
[Haemophilus] ducreyi	730	species	10121291	1	0	0.0
Histophilus somni	731	species	2138367	2	2	0.0
Aggregatibacter aphrophilus	732	species	3520359	4	4	0.0
[Haemophilus] parasuis	738	species	4546750	7	5	0.0
Pasteurella multocida	747	species	2546987	4	1	0.0
Gallibacterium anatis	750	species	2694139	3	3	0.0
Anaplasma marginale	770	species	1200061	1	1	0.0
Coxiella burnetii	777	species	2076694	1	0	0.0
Ehrlichia ruminantium	779	species	2264626	1	1	0.0
Orientia tsutsugamushi	784	species	2068019	1	1	0.0
Chlamydia trachomatis	813	species	1376168	2	2	0.0
Bacteroides fragilis	817	species	7824806	2110	1665	0.0243296
Bacteroides thetaiotaomicron	818	species	6390542	3077	2770	0.0388751
Bacteroides vulgatus	821	species	5163189	5038	4604	0.108747
Parabacteroides distasonis	823	species	4811379	1996	1970	0.0100356
Sebaldella termitidis	826	species	4486650	3	2	0.0
Campylobacter ureolyticus	827	species	1641887	1	1	0.0
Fibrobacter succinogenes	833	species	7685639	6	5	0.0
Porphyromonas gingivalis	837	species	2343668	25	20	0.0
Prevotella ruminicola	839	species	3619559	86	76	0.0
Fusobacterium nucleatum	851	species	2948417	21	14	0.0
Syntrophomonas wolfei	863	species	2936195	2	1	0.0
Dichelobacter nodosus	870	species	1389350	1	1	0.0
Desulfovibrio africanus	873	species	4200534	3	1	0.0
Desulfovibrio desulfuricans	876	species	3366008	18	11	0.0
Desulfovibrio salexigens	880	species	4289847	5	4	0.0
Desulfovibrio vulgaris	881	species	3802302	11	7	0.0
Desulfobulbus propionicus	894	species	3851869	8	6	0.0
Desulfococcus multivorans	897	species	4455399	2	1	0.0
Acidaminococcus fermentans	905	species	2329769	12	8	0.0
Megasphaera elsdenii	907	species	2504349	118	104	0.00161926
Nitrobacter hamburgensis	912	species	5011522	2	0	0.0
Nitrosomonas europaea	915	species	2812094	3	2	0.0
Starkeya novella	921	species	4765023	5	5	0.0
Thiomonas intermedia	926	species	3462095	1	0	0.0
Halothiobacillus neapolitanus	927	species	2582886	1	0	0.0
Anaplasma phagocytophilum	948	species	1493914	2	1	0.0
Francisella persica	954	species	3057444	1	0	0.0
Bdellovibrio bacteriovorus	959	species	3652240	2	2	0.0
Herbaspirillum seropedicae	964	species	8221139	2	2	0.0
Selenomonas ruminantium	971	species	3631933	10	8	0.0
Cellulophaga lytica	979	species	3795066	1	1	0.0
Pedobacter heparinus	984	species	5167383	7	7	0.0
Cytophaga hutchinsonii	985	species	4433218	8	6	0.0
Flavobacterium johnsoniae	986	species	5603295	12	10	0.0
Solitalea canadensis	995	species	5202069	5	4	0.0
Flavobacterium columnare	996	species	6492116	4	3	0.0
Marivirga tractuosa	1006	species	4516490	4	4	0.0
Saprospira grandis	1008	species	4400185	3	2	0.0
Weeksella virosa	1014	species	2272954	3	2	0.0
Capnocytophaga ochracea	1018	species	2612925	8	5	0.0
Allochromatium vinosum	1049	species	3669074	5	2	0.0
Rhodobacter capsulatus	1061	species	3871920	2	2	0.0
Rhodobacter sphaeroides	1063	species	5768316	6	5	0.0
Rhodopseudomonas palustris	1076	species	5408501	11	6	0.0
Blastochloris viridis	1079	species	11174693	1	1	0.0
Rhodospirillum rubrum	1085	species	4379691	1	1	0.0
Chlorobium phaeovibrioides	1094	species	1966858	2	2	0.0
Chlorobium phaeobacteroides	1096	species	2935152	4	3	0.0
Chlorobaculum tepidum	1097	species	2154946	2	1	0.0
Pelodictyon luteolum	1100	species	2364842	5	3	0.0
Chloroflexus aurantiacus	1108	species	5258541	1	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	1	1	0.0
Microcystis aeruginosa	1126	species	4810004	2	1	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	3	2	0.0
Synechocystis sp. PCC 6803	1148	species	6436711	1	1	0.0
Trichormus azollae	1164	species	5486145	1	0	0.0
Anabaena cylindrica	1165	species	7063285	2	2	0.0
Trichodesmium erythraeum	1206	species	7750108	1	1	0.0
Prochlorococcus marinus	1219	species	1879471	7	7	0.0
Piscirickettsia	1237	genus	0	1	0	0.0
Piscirickettsia salmonis	1238	species	10317144	2	2	0.0
Leuconostoc gelidum	1244	species	1966103	4	2	0.0
Leuconostoc mesenteroides	1245	species	1966146	3	1	0.0
Leuconostoc lactis	1246	species	1788069	2	0	0.0
Oenococcus oeni	1247	species	1780517	6	4	0.0
Leuconostoc carnosum	1252	species	1773468	5	4	0.0
Pediococcus acidilactici	1254	species	2131361	1	1	0.0
Pediococcus pentosaceus	1255	species	1817384	3	2	0.0
Finegoldia magna	1260	species	1986740	79	78	0.0
Ruminococcus albus	1264	species	4482087	25	19	0.0
Micrococcus luteus	1270	species	2501097	3	1	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	3	3	0.0
Kytococcus sedentarius	1276	species	2785024	1	1	0.0
Staphylococcus aureus	1280	species	7252422	7	5	0.0
Staphylococcus epidermidis	1282	species	3296362	3	2	0.0
Staphylococcus haemolyticus	1283	species	2629003	2	1	0.0
Staphylococcus hyicus	1284	species	2472129	2	1	0.0
Staphylococcus xylosus	1288	species	8411206	4	4	0.0
Staphylococcus warneri	1292	species	2560716	3	2	0.0
Staphylococcus schleiferi	1295	species	12494798	1	1	0.0
Deinococcus radiodurans	1299	species	6628921	2	2	0.0
Streptococcus gordonii	1302	species	3335036	4	2	0.0
Streptococcus oralis	1303	species	1958690	2	2	0.0
Streptococcus salivarius	1304	species	3636237	347	341	0.0113564
Streptococcus sanguinis	1305	species	2388435	3	1	0.0
Streptococcus suis	1307	species	2683756	48	25	0.00100221
Streptococcus thermophilus	1308	species	3463400	268	261	0.00692737
Streptococcus mutans	1309	species	2017559	3	3	0.0
Streptococcus agalactiae	1311	species	5721038	23	17	7.37825e-05
Streptococcus pneumoniae	1313	species	2272871	9	4	0.0
Streptococcus pyogenes	1314	species	4096430	15	8	7.04179e-16
Streptococcus parasanguinis	1318	species	2162630	110	107	0.00572542
Streptococcus anginosus	1328	species	2557124	20	9	0.000110049
Streptococcus dysgalactiae	1334	species	2149105	1	0	0.0
Streptococcus equi	1336	species	2140495	6	4	0.0
Streptococcus intermedius	1338	species	1963517	4	3	0.0
Streptococcus iniae	1346	species	2086959	3	2	0.0
Streptococcus uberis	1349	species	1852352	5	3	0.0
Enterococcus faecalis	1351	species	3401628	14	11	0
Enterococcus faecium	1352	species	5898717	128	122	0.00171744
Enterococcus gallinarum	1353	species	3821349	2	2	0.0
Enterococcus hirae	1354	species	2908247	1	0	0.0
Lactococcus lactis	1358	species	2704731	13	9	0.0
Lactococcus piscium	1364	species	2503066	2	2	0.0
Planococcus kocurii	1374	species	3485580	4	2	0.0
Aerococcus urinae	1376	species	2027618	2	1	0.0
Aerococcus viridans	1377	species	2199877	1	0	6.396e-05
Atopobium parvulum	1382	species	1543805	4	3	0.0
Bacillus amyloliquefaciens	1390	species	5608910	15	1	0.0
Bacillus anthracis	1392	species	17446789	3	0	0.0
Brevibacillus brevis	1393	species	6296436	6	4	0.0
Bacillus cereus	1396	species	9676532	24	3	0.0
Bacillus coagulans	1398	species	4327944	8	7	0.0
Bacillus licheniformis	1402	species	8559910	1	0	0.0
Bacillus megaterium	1404	species	5334474	6	1	0.0
Bacillus mycoides	1405	species	11312355	9	4	0.0
Paenibacillus polymyxa	1406	species	6883167	15	10	0.0
Bacillus pumilus	1408	species	20721195	13	9	0.0
Bacillus sp.	1409	species	4233615	3	0	0.0
Bacillus cellulosilyticus	1413	species	4681672	6	4	0.0
Lysinibacillus sphaericus	1421	species	14371778	3	1	0.0
Geobacillus stearothermophilus	1422	species	3676494	2	0	0.0
Bacillus subtilis	1423	species	7550081	22	8	0.0
Parageobacillus thermoglucosidans	1426	species	5935916	4	2	0.0
Bacillus thuringiensis	1428	species	10269592	29	8	0.0
Amphibacillus xylanus	1449	species	2569486	3	0	0.0
Bacillus atrophaeus	1452	species	4171548	4	1	0.0
Geobacillus kaustophilus	1462	species	3592666	2	0	0.0
Paenibacillus larvae	1464	species	4056006	3	3	0.0
Brevibacillus laterosporus	1465	species	5153859	5	2	0.0
Bacillus methanolicus	1471	species	3425208	4	2	0.0
Sporosarcina psychrophila	1476	species	4674191	2	2	0.0
Bacillus simplex	1478	species	5521719	4	2	0.0
Bacillus smithii	1479	species	3381292	1	0	0.0
Clostridium acetobutylicum	1488	species	4136895	6	3	0.0
Clostridium botulinum	1491	species	4637504	36	24	0.0
Clostridium butyricum	1492	species	13843423	13	9	0.0
Clostridium cellulovorans	1493	species	5262222	19	9	4.5236e-15
Clostridioides difficile	1496	species	6297836	125	116	0.000111708
Clostridium formicaceticum	1497	species	4586755	8	6	0.0
Clostridium pasteurianum	1501	species	7159922	20	13	0.0
Clostridium perfringens	1502	species	6907798	16	11	0.0
Clostridium sporogenes	1509	species	8284974	9	4	0.0
[Clostridium] stercorarium	1510	species	4042789	5	4	0.0
Acetoanaerobium sticklandii	1511	species	2715461	7	6	0.0
Clostridium tetani	1513	species	2869591	18	9	0.0
Ruminiclostridium thermocellum	1515	species	3634338	11	5	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	9	5	0.0
Clostridium tyrobutyricum	1519	species	3134437	8	4	0.0
Clostridium beijerinckii	1520	species	6161692	18	8	0.0
[Clostridium] cellulolyticum	1521	species	4068724	15	12	0.0
Moorella thermoacetica	1525	species	5377887	2	2	0.0
Clostridium kluyveri	1534	species	3989551	14	8	0.0
Clostridium ljungdahlii	1538	species	4630065	2	0	0.0
Clostridium novyi	1542	species	2547720	5	3	0.0
Clostridium scatologenes	1548	species	5749410	16	7	0.0
Gottschalkia acidurici	1556	species	3108248	3	2	0.0
Clostridium baratii	1561	species	3338630	5	2	0.0
Desulfosporosinus orientis	1563	species	5863081	6	5	0.0
Desulfotomaculum ruminis	1564	species	3969014	3	3	0.0
Halobacillus halophilus	1570	species	4170008	3	3	0.0
Leifsonia xyli	1575	species	2955779	2	1	0.0
Lactobacillus acidophilus	1579	species	2018718	18	1	2.5662e-11
Lactobacillus casei	1582	species	3039836	5	2	0.0
Lactobacillus delbrueckii	1584	species	1920382	5	4	0.0
Lactobacillus helveticus	1587	species	3148198	3	2	0.0
Lactobacillus gasseri	1596	species	1894360	2	2	0.0
Lactobacillus paracasei	1597	species	4200086	2	0	0.0
Lactobacillus reuteri	1598	species	2811237	13	3	2.28992e-21
Lactobacillus sakei	1599	species	1884661	2	0	0.0
Lactobacillus acetotolerans	1600	species	1704859	2	2	0.0
Lactobacillus amylovorus	1604	species	1977087	7	0	2.39765e-34
Lactobacillus fermentum	1613	species	2108824	1	0	0.0
Lactobacillus ruminis	1623	species	2066652	140	140	0.00742106
Lactobacillus salivarius	1624	species	2663133	5	4	0.0
Listeria ivanovii	1638	species	3701623	3	1	0.0
Listeria monocytogenes	1639	species	5926303	3	1	0.0
Listeria seeligeri	1640	species	2797636	5	3	0.0
Listeria innocua	1642	species	3093113	3	1	0.0
Listeria welshimeri	1643	species	2814130	2	1	0.0
Renibacterium salmoninarum	1646	species	3155250	3	2	0.0
Erysipelothrix rhusiopathiae	1648	species	2398466	5	3	0.0
Trueperella pyogenes	1661	species	3453353	2	0	0.0
Bifidobacterium adolescentis	1680	species	3233293	1124	1080	0.0307502
Bifidobacterium bifidum	1681	species	2209322	460	431	0.0118245
Bifidobacterium angulatum	1683	species	2043306	156	146	0.00626413
Bifidobacterium asteroides	1684	species	2167304	4	1	7.68294e-43
Bifidobacterium breve	1685	species	2328021	84	20	0.00025772
Bifidobacterium catenulatum	1686	species	2079525	223	168	0.0122727
Bifidobacterium coryneforme	1687	species	1755151	4	1	2.71232e-41
Bifidobacterium dentium	1689	species	2636018	3	1	0.0
Bifidobacterium indicum	1691	species	1734546	3	0	3.31082e-41
Bifidobacterium pseudolongum	1694	species	2032698	2	0	3.31267e-44
Brevibacterium linens	1703	species	8072179	2	1	0.0
Corynebacterium stationis	1705	species	2853666	2	2	0.0
Cellulomonas flavigena	1711	species	4123179	2	2	0.0
Corynebacterium	1716	genus	0	1	0	0.0
Corynebacterium diphtheriae	1717	species	2468991	10	1	5.51051e-33
Corynebacterium pseudotuberculosis	1719	species	6595197	1	0	0.0
Corynebacterium callunae	1721	species	2928683	1	0	0.0
Corynebacterium variabile	1727	species	3433007	2	1	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	4	2	0.0
Eubacterium limosum	1736	species	4233519	70	65	0.000132943
Thermodesulfobacterium commune	1741	species	1764045	1	1	0.0
Propionibacterium freudenreichii	1744	species	2646865	1	1	0.0
Acidipropionibacterium acidipropionici	1748	species	7323316	1	1	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	4	3	0.0
Mycobacterium avium	1764	species	6028446	2	1	0.0
Mycobacterium fortuitum	1766	species	6254616	2	0	0.0
Mycobacterium intracellulare	1767	species	5374059	2	0	0.0
Mycobacterium kansasii	1768	species	6489764	2	1	0.0
Mycobacterium leprae	1769	species	3268137	1	0	0.0
Mycobacterium phlei	1771	species	5349645	1	1	0.0
Mycobacterium marinum	1781	species	6555333	1	0	0.0
Mycobacterium neoaurum	1795	species	5421267	1	0	0.0
Mycobacterium chubuense	1800	species	6342624	3	2	0.0
Mycobacterium gilvum	1804	species	5883060	4	2	0.0
Mycobacterium vaccae	1810	species	6235754	2	2	0.0
Amycolatopsis methanolica	1814	species	7237391	1	1	0.0
Rhodococcus fascians	1828	species	5502110	3	3	0.0
Rhodococcus erythropolis	1833	species	6734667	1	1	0.0
Saccharopolyspora erythraea	1836	species	8212805	1	1	0.0
Saccharomonospora viridis	1852	species	4308349	1	0	0.0
Frankia alni	1859	species	7497934	1	1	0.0
Actinoplanes missouriensis	1866	species	8773466	3	1	0.0
Streptomyces	1883	genus	0	1	0	0.0
Streptomyces albus	1888	species	15352626	5	1	0.0
Streptomyces clavuligerus	1901	species	7590758	1	1	0.0
Streptomyces coelicolor	1902	species	9054847	2	1	0.0
Streptomyces glaucescens	1907	species	7623774	4	3	0.0
Streptomyces globisporus	1908	species	7783599	6	1	0.0
Streptomyces griseus	1911	species	8545929	2	0	0.0
Streptomyces hygroscopicus	1912	species	10333189	4	4	0.0
Streptomyces lincolnensis	1915	species	10319054	2	1	0.0
Streptomyces lividans	1916	species	8345283	4	2	0.0
Streptomyces reticuli	1926	species	9336224	3	1	0.0
Streptomyces scabiei	1930	species	10148695	2	1	0.0
Streptomyces noursei	1971	species	9815884	4	1	0.0
Streptosporangium roseum	2001	species	10369518	2	1	0.0
Nocardiopsis dassonvillei	2014	species	6543312	5	3	0.0
Thermomonospora curvata	2020	species	5639016	1	1	0.0
Thermobifida fusca	2021	species	3642249	1	1	0.0
Microbacterium testaceum	2033	species	3982034	1	1	0.0
Pimelobacter simplex	2045	species	5637360	3	2	0.0
Rothia dentocariosa	2047	species	2506025	1	1	0.0
Mobiluncus curtisii	2051	species	2146480	10	1	0.000252942
Gordonia bronchialis	2054	species	5290012	1	1	0.0
Gordonia terrae	2055	species	5701501	2	2	0.0
Sphaerobacter thermophilus	2057	species	3993764	4	0	0.0
Tsukamurella paurometabola	2061	species	4479724	3	2	0.0
Kitasatospora setae	2066	species	8783278	1	1	0.0
Mycoplasma hominis	2098	species	925558	1	1	0.0
Mycoplasma synoviae	2109	species	822985	1	1	0.0
Mycoplasma agalactiae	2110	species	942070	3	2	0.0
Mycoplasma californicum	2113	species	796464	2	1	0.0
Mycoplasma fermentans	2115	species	1048137	2	0	0.0
Spiroplasma apis	2137	species	1160554	1	1	0.0
Spiroplasma mirum	2144	species	2265199	2	0	0.0
Spiroplasma taiwanense	2145	species	1086278	2	2	0.0
Acholeplasma laidlawii	2148	species	1496992	1	0	0.0
Mesoplasma florum	2151	species	809524	4	4	0.0
Methanobrevibacter smithii	2173	species	1853160	690	690	0.0345466
Methanothermus fervidus	2180	species	1243342	1	1	0.0
Methanococcus voltae	2188	species	1936387	1	1	0.0
Methanotorris igneus	2189	species	1854197	1	1	0.0
Methanosarcina barkeri	2208	species	4650840	4	3	0.0
Methanosarcina mazei	2209	species	4120463	1	1	0.0
Methanosarcina vacuolata	2215	species	4563885	2	0	0.0
Methanosaeta concilii	2223	species	3026645	1	1	0.0
Archaeoglobus fulgidus	2234	species	2247343	1	1	0.0
Haloarcula marismortui	2238	species	4274642	1	1	0.0
Halobacterium salinarum	2242	species	2619893	1	1	0.0
Haloferax volcanii	2246	species	4012900	1	0	0.0
Halorubrum lacusprofundi	2247	species	3692576	1	1	0.0
Pyrococcus furiosus	2261	species	1909041	1	1	0.0
Thermoproteus tenax	2271	species	1841542	1	1	0.0
Desulfobacterium autotrophicum	2296	species	5657782	3	1	0.0
Methanosphaera stadtmanae	2317	species	1767403	2	2	0.0
Thermoanaerobacter kivui	2325	species	2397824	5	2	0.0
Halanaerobium praevalens	2331	species	2309262	2	2	0.0
Thermotoga maritima	2336	species	5599391	1	1	0.0
Thermotoga neapolitana	2337	species	1884562	2	0	0.0
Haliscomenobacter hydrossis	2350	species	8771651	5	3	0.0
Flexistipes sinusarabici	2352	species	2526590	5	5	0.0
Desulfomonile tiedjei	2358	species	6527027	2	2	0.0
Xylella fastidiosa	2371	species	2609554	2	1	0.0
Thermosipho africanus	2421	species	2016657	2	2	0.0
Fervidobacterium islandicum	2423	species	2237377	1	0	0.0
Fervidobacterium nodosum	2424	species	1948941	1	0	0.0
Teredinibacter turnerae	2426	species	5193164	2	1	0.0
Roseobacter denitrificans	2434	species	4331234	1	1	0.0
Gardnerella vaginalis	2702	species	1669705	3	3	0.0
Symbiobacterium thermophilum	2734	species	3566135	9	3	0.0
Marinobacter hydrocarbonoclasticus	2743	species	4384621	1	0	0.0
Halomonas elongata	2746	species	4061296	3	1	0.0
Carnobacterium maltaromaticum	2751	species	3650416	5	4	0.0
Homo sapiens	9606	species	3238442024	426	322	0.0
Escherichia virus Lambda	10710	species	48502	1	0	4.36496e-16
Enterobacteria phage 933W	10730	leaf	61670	51	0	0
Shigella phage Sf6	10761	species	39043	1	1	0.0
Burkholderia mallei	13373	species	18282343	2	0	0.0
Bifidobacterium animalis	28025	species	2054141	111	104	0.00667342
Bifidobacterium pseudocatenulatum	28026	species	2313752	435	373	0.0240293
Lysinibacillus fusiformis	28031	species	4843789	2	1	0.0
Staphylococcus lugdunensis	28035	species	3479969	1	1	0.0
Streptococcus mitis	28037	species	3110438	13	6	3.19364e-34
Lactobacillus curvatus	28038	species	5775917	1	0	0.0
Rubrivivax gelatinosus	28068	species	5043253	4	2	0.0
Nostoc sp. PCC 7524	28072	species	6718869	1	1	0.0
Neisseria weaveri	28091	species	2188497	2	1	0.0
Burkholderia gladioli	28095	species	8975879	2	0	0.0
Alteromonas macleodii	28108	species	5557691	3	2	0.0
Francisella philomiragia	28110	species	4757195	8	2	0.0
Tannerella forsythia	28112	species	3383154	49	45	0.0
Bacteroides ovatus	28116	species	6473892	3701	3514	0.0568907
Odoribacter splanchnicus	28118	species	4392288	931	871	0.0229545
Porphyromonas asaccharolytica	28123	species	2186370	5	4	0.0
Prevotella denticola	28129	species	2937589	78	63	0.0
Prevotella intermedia	28131	species	2718355	57	46	0.0
