"full_sample_name","pipeline","TP","precision","recall","F1","abundance_threshold"
"healthy_stool_10_100_10mil_err","MetaScope",6.6394674908214,0.0562666736510288,0.066394674908214,0.0609125457873523,0
"healthy_stool_10_100_10mil_err","MetaScope Blast",5.54936696319827,0.0637858271631985,0.0554936696319827,0.0593515183229762,0
"healthy_stool_10_100_10mil_err","MetaScope Priors",6.63937075507088,0.0488189026108153,0.0663937075507088,0.0562658538565329,0
"healthy_stool_10_100_10mil_err","PathoScope2",6.62743378995434,0.315592085235921,0.0662743378995434,0.109544360164535,0
"healthy_stool_10_100_10mil_err","mOTUs",6.75744166953149,0.675744166953149,0.0675744166953149,0.122862575809663,0
"healthy_stool_10_100_10mil_noerr","Bracken",5.72949769597166,0.00242467105204048,0.0572949769597166,0.00465245448312762,0
"healthy_stool_10_100_10mil_noerr","Centrifuge",3.63897465924733,0.00114325311317855,0.0363897465924733,0.0022168593720666,0
"healthy_stool_10_100_10mil_noerr","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_100_10mil_noerr","Kraken2",5.7908625716644,0.00193221974363176,0.057908625716644,0.00373965939403577,0
"healthy_stool_10_100_10mil_noerr","MetaScope",6.64140395710348,0.0670848884555907,0.0664140395710348,0.0667477784633516,0
"healthy_stool_10_100_10mil_noerr","MetaScope Blast",5.54901051217196,0.0739868068289595,0.0554901051217196,0.063417262996251,0
"healthy_stool_10_100_10mil_noerr","MetaScope Priors",6.64501227777058,0.0563136633709371,0.0664501227777058,0.0609634153923906,0
"healthy_stool_10_100_10mil_noerr","PathoScope2",6.63068614244202,0.331534307122101,0.0663068614244202,0.110511435707367,0
"healthy_stool_10_100_10mil_noerr","mOTUs",6.9724009651,0.69724009651,0.069724009651,0.126770926638182,0
"healthy_stool_10_100_1mil_err","Bracken",5.72333227098605,0.0198726814964793,0.0572333227098605,0.0295017127370415,0
"healthy_stool_10_100_1mil_err","Centrifuge",3.67052140387334,0.00134846488018859,0.0367052140387334,0.00260136173201512,0
"healthy_stool_10_100_1mil_err","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_100_1mil_err","Kraken2",5.78034598160274,0.00285308291293324,0.0578034598160274,0.00543776668071754,0
"healthy_stool_10_100_1mil_err","MetaScope",6.63928030857868,0.069159169881028,0.0663928030857868,0.0677477582508029,0
"healthy_stool_10_100_1mil_err","MetaScope Blast",6.63090412826711,0.0884120550435614,0.0663090412826711,0.0757817614659098,0
"healthy_stool_10_100_1mil_err","MetaScope Priors",6.63549227955123,0.0603226570868294,0.0663549227955123,0.0631951645671546,0
"healthy_stool_10_100_1mil_err","PathoScope2",6.62523038430962,0.315487161157601,0.0662523038430962,0.109507940236523,0
"healthy_stool_10_100_1mil_err","mOTUs",6.75971479986597,0.675971479986597,0.0675971479986597,0.122903905452109,0
"healthy_stool_10_100_1mil_noerr","Bracken",5.72532347173366,0.0167898049024448,0.0572532347173366,0.0259651858128511,0
"healthy_stool_10_100_1mil_noerr","Centrifuge",3.64360481025653,0.00137029139159704,0.0364360481025653,0.0026412503155176,0
"healthy_stool_10_100_1mil_noerr","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_100_1mil_noerr","Kraken2",5.78888691773531,0.00222735164206822,0.0578888691773531,0.00428965314393132,0
"healthy_stool_10_100_1mil_noerr","MetaScope",6.64136350841066,0.0830170438551332,0.0664136350841066,0.0737929278712295,0
"healthy_stool_10_100_1mil_noerr","MetaScope Blast",5.54968640836857,0.080430237802443,0.0554968640836857,0.0656767622292139,0
"healthy_stool_10_100_1mil_noerr","MetaScope Priors",6.64126166801948,0.0664126166801948,0.0664126166801948,0.0664126166801948,0
"healthy_stool_10_100_1mil_noerr","PathoScope2",6.63057994302915,0.331528997151457,0.0663057994302915,0.110509665717152,0
"healthy_stool_10_100_1mil_noerr","mOTUs",6.9665227775,0.69665227775,0.069665227775,0.1266640505,0
"healthy_stool_10_10_100k_err","Bracken",5.71163156072516,0.0865398721321993,0.0571163156072516,0.068814838081026,0
"healthy_stool_10_10_100k_err","Centrifuge",3.66257598119795,0.00180067649026448,0.0366257598119795,0.00343259229728018,0
"healthy_stool_10_10_100k_err","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_10_100k_err","Kraken2",5.797166513318,0.00797409424115269,0.05797166513318,0.0140197497299105,0
"healthy_stool_10_10_100k_err","MetaScope",6.68871895747507,0.104511233710548,0.0668871895747507,0.0815697433838423,0
"healthy_stool_10_10_100k_err","MetaScope Blast",5.63920075226993,0.0972275991770677,0.0563920075226993,0.0713822880034168,0
"healthy_stool_10_10_100k_err","MetaScope Priors",6.68659237512069,0.0815438094526914,0.0668659237512069,0.0734790370892384,0
"healthy_stool_10_10_100k_err","PathoScope2",6.69475031837021,0.291076100798705,0.0669475031837021,0.108857728753987,0
"healthy_stool_10_10_100k_err","mOTUs",6.75589449402401,0.675589449402401,0.0675589449402401,0.122834445345891,0
"healthy_stool_10_10_100k_noerr","Bracken",5.71526940339085,0.0742242779661149,0.0571526940339085,0.064579315292552,0
"healthy_stool_10_10_100k_noerr","Centrifuge",3.62067456531134,0.00183977366123544,0.0362067456531134,0.00350161950223534,0
"healthy_stool_10_10_100k_noerr","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_10_100k_noerr","Kraken2",5.80370160504981,0.00553260400862708,0.0580370160504981,0.0101021785988683,0
"healthy_stool_10_10_100k_noerr","MetaScope",6.68597471919147,0.126150466399839,0.0668597471919147,0.0873983623423722,0
"healthy_stool_10_10_100k_noerr","MetaScope Blast",5.6343863257682,0.106309175957891,0.056343863257682,0.0736521088335712,0
"healthy_stool_10_10_100k_noerr","MetaScope Priors",6.68336146637362,0.0879389666628108,0.0668336146637362,0.0759472893906093,0
"healthy_stool_10_10_100k_noerr","PathoScope2",6.69406096814804,0.304275498552183,0.0669406096814804,0.109738704395869,0
"healthy_stool_10_10_100k_noerr","mOTUs",6.83876482631288,0.683876482631288,0.0683876482631288,0.124341178660234,0
"healthy_stool_10_10_10mil_err","Bracken",5.72321555522697,0.00373090974917012,0.0572321555522697,0.00700515979831943,0
"healthy_stool_10_10_10mil_err","Centrifuge",3.66359756394869,0.00109165600832798,0.0366359756394869,0.00212013747913697,0
"healthy_stool_10_10_10mil_err","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_10_10mil_err","Kraken2",5.79809713283961,0.00176555941925689,0.0579809713283961,0.00342677135510615,0
"healthy_stool_10_10_10mil_err","MetaScope",6.68857291253807,0.0576601113149834,0.0668857291253807,0.0619312306716488,0
"healthy_stool_10_10_10mil_err","MetaScope Blast",5.64007769233714,0.0613051923080124,0.0564007769233714,0.0587508092951785,0
"healthy_stool_10_10_10mil_err","MetaScope Priors",6.68805437073412,0.0495411434869194,0.0668805437073412,0.0569196116658223,0
"healthy_stool_10_10_10mil_err","PathoScope2",6.69150254089261,0.318642978137743,0.0669150254089261,0.110603347783349,0
"healthy_stool_10_10_10mil_err","mOTUs",6.77031004091895,0.677031004091895,0.0677031004091895,0.123096546198526,0
"healthy_stool_10_10_10mil_noerr","Bracken",5.72892319471785,0.00247576628985214,0.0572892319471785,0.00474641524003136,0
"healthy_stool_10_10_10mil_noerr","Centrifuge",3.60714417230971,0.00114987063191256,0.0360714417230971,0.00222869581236312,0
"healthy_stool_10_10_10mil_noerr","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_10_10mil_noerr","Kraken2",5.81388470624556,0.00194574454693626,0.0581388470624556,0.00376546936933003,0
"healthy_stool_10_10_10mil_noerr","MetaScope",6.68564698261873,0.0682208875777421,0.0668564698261873,0.0675317877032195,0
"healthy_stool_10_10_10mil_noerr","MetaScope Blast",6.68281365124366,0.0845925778638438,0.0668281365124366,0.0746683089524431,0
"healthy_stool_10_10_10mil_noerr","MetaScope Priors",6.68559708761333,0.0561814881312045,0.0668559708761333,0.0610556811654186,0
"healthy_stool_10_10_10mil_noerr","PathoScope2",6.69365846301993,0.352297813843154,0.0669365846301993,0.11249846156336,0
"healthy_stool_10_10_10mil_noerr","mOTUs",6.97587899674259,0.697587899674259,0.0697587899674259,0.126834163577138,0
"healthy_stool_10_10_1mil_err","Bracken",5.72014336013717,0.0140544062902633,0.0572014336013717,0.0225646680873261,0
"healthy_stool_10_10_1mil_err","Centrifuge",3.66431004816041,0.00130681528108431,0.0366431004816041,0.00252362950975235,0
"healthy_stool_10_10_1mil_err","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_10_1mil_err","Kraken2",5.7983959612612,0.00292257860950665,0.057983959612612,0.00556467942539462,0
"healthy_stool_10_10_1mil_err","MetaScope",6.68847067951841,0.0719190395647141,0.0668847067951841,0.0693105769898281,0
"healthy_stool_10_10_1mil_err","MetaScope Blast",5.6411101942655,0.0817552202067464,0.056411101942655,0.0667587005238521,0
"healthy_stool_10_10_1mil_err","MetaScope Priors",6.68631845762331,0.0619103560891047,0.0668631845762331,0.0642915236309934,0
"healthy_stool_10_10_1mil_err","PathoScope2",6.68513154286996,0.303869615584998,0.0668513154286996,0.109592320374917,0
"healthy_stool_10_10_1mil_err","mOTUs",6.77212551052239,0.677212551052239,0.0677212551052239,0.123129554736771,0
"healthy_stool_10_10_1mil_noerr","Bracken",5.72380874471001,0.0107996391409623,0.0572380874471001,0.0181708214117778,0
"healthy_stool_10_10_1mil_noerr","Centrifuge",3.6147723607475,0.00133731866842305,0.036147723607475,0.00257921681109347,0
"healthy_stool_10_10_1mil_noerr","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_10_1mil_noerr","Kraken2",5.80964711702393,0.00232014661223,0.0580964711702393,0.00446209455992621,0
"healthy_stool_10_10_1mil_noerr","MetaScope",6.68564200394608,0.0868265195317673,0.0668564200394608,0.0755439774457185,0
"healthy_stool_10_10_1mil_noerr","MetaScope Blast",5.63421330805846,0.0923641525911223,0.0563421330805846,0.0699902274292976,0
"healthy_stool_10_10_1mil_noerr","MetaScope Priors",6.6855938146763,0.0703746717334347,0.066855938146763,0.0685701929710389,0
"healthy_stool_10_10_1mil_noerr","PathoScope2",6.69424714145733,0.334712357072867,0.0669424714145733,0.111570785690956,0
"healthy_stool_10_10_1mil_noerr","mOTUs",6.9694670037336,0.69694670037336,0.069694670037336,0.126717581886065,0
"healthy_stool_10_1_100k_err","Bracken",5.56139683946768,0.0751540113441578,0.0556139683946768,0.0639241016030768,0
"healthy_stool_10_1_100k_err","Centrifuge",3.66520067423967,0.00182076536226511,0.0366520067423967,0.00346919136227134,0
"healthy_stool_10_1_100k_err","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_1_100k_err","Kraken2",5.74487091403472,0.00712763140699097,0.0574487091403472,0.0126818342473173,0
"healthy_stool_10_1_100k_err","MetaScope",6.77560212931202,0.125474113505778,0.0677560212931202,0.0879948328482081,0
"healthy_stool_10_1_100k_err","MetaScope Blast",6.77048998995472,0.123099817999177,0.0677048998995472,0.087361161160706,0
"healthy_stool_10_1_100k_err","MetaScope Priors",6.77360882831005,0.0879689458222084,0.0677360882831005,0.0765379528622604,0
"healthy_stool_10_1_100k_err","PathoScope2",6.79152304017024,0.308705592735011,0.0679152304017024,0.111336443281479,0
"healthy_stool_10_1_100k_err","mOTUs",6.78121791154549,0.67812179115455,0.067812179115455,0.123294871119009,0
"healthy_stool_10_1_100k_noerr","Bracken",5.5425847228382,0.0719816197771195,0.055425847228382,0.0626280759642735,0
"healthy_stool_10_1_100k_noerr","Centrifuge",3.60692996550389,0.00187860935703328,0.0360692996550389,0.00357121778762762,0
"healthy_stool_10_1_100k_noerr","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_1_100k_noerr","Kraken2",5.73881343104913,0.00493449134226065,0.0573881343104913,0.00908759054797962,0
"healthy_stool_10_1_100k_noerr","MetaScope",6.77348440627456,0.135469688125491,0.0677348440627456,0.0903131254169941,0
"healthy_stool_10_1_100k_noerr","MetaScope Blast",6.77016947648999,0.13816672401,0.0677016947648999,0.0908747580736912,0
"healthy_stool_10_1_100k_noerr","MetaScope Priors",6.77583144495491,0.082632090792133,0.0677583144495491,0.0744596862082957,0
"healthy_stool_10_1_100k_noerr","PathoScope2",6.78031392519099,0.322872091675761,0.0678031392519099,0.112071304548611,0
"healthy_stool_10_1_100k_noerr","mOTUs",6.90460311085665,0.690460311085665,0.0690460311085665,0.125538238379212,0
"healthy_stool_10_1_10mil_err","Bracken",5.65891772188752,0.00371807997495895,0.0565891772188752,0.00697770372612518,0
"healthy_stool_10_1_10mil_err","Centrifuge",3.66625630060398,0.0010983392152798,0.0366625630060398,0.00213278435171843,0
"healthy_stool_10_1_10mil_err","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_1_10mil_err","Kraken2",5.74263970987538,0.00169950864453252,0.0574263970987538,0.00330131630346386,0
"healthy_stool_10_1_10mil_err","MetaScope",6.77612200334898,0.0589228000291215,0.0677612200334898,0.0630336930544091,0
"healthy_stool_10_1_10mil_err","MetaScope Blast",6.7747407471492,0.0698426881149402,0.067747407471492,0.0687790938796873,0
"healthy_stool_10_1_10mil_err","MetaScope Priors",6.7779814928811,0.0484141535205793,0.067779814928811,0.0564831791073425,0
"healthy_stool_10_1_10mil_err","PathoScope2",6.78071559145844,0.356879767971497,0.0678071559145844,0.113961606579133,0
"healthy_stool_10_1_10mil_err","mOTUs",6.81391505988501,0.681391505988501,0.0681391505988501,0.123889364725182,0
"healthy_stool_10_1_10mil_noerr","Bracken",5.65923556080367,0.00262122999574047,0.0565923556080367,0.00501039004940564,0
"healthy_stool_10_1_10mil_noerr","Centrifuge",3.59130175769693,0.00115811085382036,0.0359130175769693,0.00224386239156322,0
"healthy_stool_10_1_10mil_noerr","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_1_10mil_noerr","Kraken2",5.75164305064018,0.00194970950869159,0.0575164305064018,0.00377156921353454,0
"healthy_stool_10_1_10mil_noerr","MetaScope",6.77346826014228,0.0691170230626763,0.0677346826014227,0.0684188713145684,0
"healthy_stool_10_1_10mil_noerr","MetaScope Blast",5.74529137130012,0.0645538356325857,0.0574529137130012,0.060796734087832,0
"healthy_stool_10_1_10mil_noerr","MetaScope Priors",6.77344342512958,0.0555200280748326,0.0677344342512958,0.0610220128390052,0
"healthy_stool_10_1_10mil_noerr","PathoScope2",6.78144006972815,0.339072003486407,0.0678144006972815,0.113024001162136,0
"healthy_stool_10_1_10mil_noerr","mOTUs",6.98936073089506,0.698936073089506,0.0698936073089506,0.127079286016274,0
"healthy_stool_10_1_1mil_err","Bracken",5.65430258071313,0.0117553068206094,0.0565430258071313,0.0194640364224204,0
"healthy_stool_10_1_1mil_err","Centrifuge",3.66636167426843,0.00133176958745675,0.0366636167426843,0.00257017993289059,0
"healthy_stool_10_1_1mil_err","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_1_1mil_err","Kraken2",5.74307091922206,0.00295273569111674,0.0574307091922206,0.0056166952755228,0
"healthy_stool_10_1_1mil_err","MetaScope",6.77605408110882,0.0728607965710626,0.0677605408110882,0.070218177006309,0
"healthy_stool_10_1_1mil_err","MetaScope Blast",6.77283212416104,0.0857320522045702,0.0677283212416104,0.0756741019459334,0
"healthy_stool_10_1_1mil_err","MetaScope Priors",6.77487629527159,0.0604899669220678,0.067748762952716,0.063913927313883,0
"healthy_stool_10_1_1mil_err","PathoScope2",6.78464627049505,0.357086645815529,0.0678464627049505,0.114027668411682,0
"healthy_stool_10_1_1mil_err","mOTUs",6.81976175511384,0.681976175511384,0.0681976175511384,0.123995668274797,0
"healthy_stool_10_1_1mil_noerr","Bracken",5.65352345218822,0.00637375811971614,0.0565352345218822,0.0114559745738363,0
"healthy_stool_10_1_1mil_noerr","Centrifuge",3.59929337419742,0.00136182117828128,0.0359929337419742,0.00262434806722379,0
"healthy_stool_10_1_1mil_noerr","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_1_1mil_noerr","Kraken2",5.74373688566503,0.00245039969524959,0.0574373688566503,0.00470027568385027,0
"healthy_stool_10_1_1mil_noerr","MetaScope",6.77340936725261,0.085739359079147,0.0677340936725262,0.0756805515894147,0
"healthy_stool_10_1_1mil_noerr","MetaScope Blast",5.74522870770374,0.0897691985578709,0.0574522870770374,0.0700637647280943,0
"healthy_stool_10_1_1mil_noerr","MetaScope Priors",6.77268195593607,0.0705487703743341,0.0677268195593607,0.0691089995503681,0
"healthy_stool_10_1_1mil_noerr","PathoScope2",6.78170598590651,0.35693189399508,0.0678170598590651,0.113978251863975,0
"healthy_stool_10_1_1mil_noerr","mOTUs",6.97865226423301,0.697865226423301,0.0697865226423301,0.126884586622418,0
"healthy_stool_10_50_100k_err","Bracken",5.66996123568249,0.0885931443075389,0.0566996123568249,0.0691458687278352,0
"healthy_stool_10_50_100k_err","Centrifuge",3.64340096997462,0.0017720821838398,0.0364340096997462,0.00337977826528258,0
"healthy_stool_10_50_100k_err","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_50_100k_err","Kraken2",5.80116986350098,0.00840749255579852,0.0580116986350098,0.0146865059835468,0
"healthy_stool_10_50_100k_err","MetaScope",6.6777406437067,0.10599588323344,0.066777406437067,0.0819354680209411,0
"healthy_stool_10_50_100k_err","MetaScope Blast",5.64702148722914,0.100839669414806,0.0564702148722914,0.0723977113747326,0
"healthy_stool_10_50_100k_err","MetaScope Priors",6.67572785346248,0.0824163932526232,0.0667572785346248,0.073764948657044,0
"healthy_stool_10_50_100k_err","PathoScope2",6.70856392843544,0.304934724019793,0.0670856392843544,0.109976457843204,0
"healthy_stool_10_50_100k_err","mOTUs",6.67191389865908,0.555992824888257,0.0667191389865908,0.119141319618912,0
"healthy_stool_10_50_100k_noerr","Bracken",5.71807612512601,0.0794177239600835,0.0571807612512601,0.0664892572689071,0
"healthy_stool_10_50_100k_noerr","Centrifuge",3.60040255428844,0.00183881642200635,0.0360040255428844,0.00349893348327351,0
"healthy_stool_10_50_100k_noerr","Ground Truth",10,1,0.1,0.181818181818182,0
"healthy_stool_10_50_100k_noerr","Kraken2",5.81485409203164,0.00585584500708121,0.0581485409203164,0.0106401721720616,0
"healthy_stool_10_50_100k_noerr","MetaScope",6.67075706709039,0.130799158178243,0.0667075706709039,0.0883543982396078,0
"healthy_stool_10_50_100k_noerr","MetaScope Blast",5.63923368407014,0.102531521528548,0.0563923368407014,0.0727643056009051,0
"healthy_stool_10_50_100k_noerr","MetaScope Priors",6.66976912469203,0.0866203782427536,0.0666976912469203,0.075364622877876,0
